Mes,Region,Zonal,Provincia,Sucursal,Oficina,Tipo de cartera,Tipo de producto,Tipo de prestamo, Monto entregado ,Numero de operaciones,No Clientes
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,MICROCREDITO NOVADO,NOVACION MICROCREDITO,AGRICOLA,9916.65,1,1
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,29501.08,3,3
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,13400,3,3
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,59200,10,10
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,246400,25,25
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,2000,1,1
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,123400.08,19,19
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,MICROEMPRESA,MICROCREDITO CRECIMIENTO MAG,AGRICOLA,99330.85,30,30
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,11619.2,20,20
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,12616.32,24,24
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PICHINCHA (OE.),MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,35620.71,19,19
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PICHINCHA (OE.),MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,15000,2,2
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PICHINCHA (OE.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,43000,5,5
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PICHINCHA (OE.),MICROEMPRESA,MICROCREDITO CRECIMIENTO MAG,AGRICOLA,14891.97,6,6
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PICHINCHA (OE.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1742.88,3,3
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PICHINCHA (OE.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PICHINCHA (OE.),MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,AGRICOLA,24181.83,14,14
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PICHINCHA (OE.),MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,COMERCIO,6400,3,3
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PICHINCHA (OE.),MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,PECUARIO,17200,7,7
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PICHINCHA (OE.),MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,SERVICIOS,1600,1,1
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,COMERCIO,40000,2,2
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,PEQUENA INDUSTRIA,20000,1,1
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,CONSUMO,CREDITO CONSUMO PRIORITARIO,COMERCIALES DIRECTOS,11200,4,4
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,364725.6,73,73
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,20000,2,2
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,163500,28,28
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,128000,18,18
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,6200,2,2
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,CREDITO MICROEMPRESA,PESQUERO ARTESANAL,24500,1,1
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,54200,11,11
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,MICROCREDITO CRECIMIENTO MAG,AGRICOLA,329483.16,105,105
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,69134.24,119,119
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,87788.56,167,167
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,COMERCIO,23440,8,8
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,SERVICIOS,5840,2,2
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,MICROCREDITO TIERRAS SECTOR RU,AGRICOLA,40081.46,1,1
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,5000,1,1
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,14500,6,6
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,5000,2,2
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,MICROEMPRESA,CREDITO MICROEMPRESA,PESQUERO ARTESANAL,5000,1,1
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,MICROEMPRESA,CREDITO MICROEMPRESA,TURISMO,34300,6,6
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,COMERCIO,2500,1,1
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,SERVICIOS,2500,1,1
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,127063.01,28,28
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,7000,2,2
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,40500,7,7
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,15000,4,4
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,MICROEMPRESA,MICROCREDITO ASOCIATIVO,AGRICOLA,20000,1,1
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,MICROEMPRESA,MICROCREDITO CRECIMIENTO MAG,AGRICOLA,14080.81,4,4
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,ARTESANAL,7000,2,2
feb-18,,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,COMERCIO,19000,7,7
feb-18,,ZONAL PORTOVIEJO,MANABI,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1742.88,3,3
feb-18,,ZONAL PORTOVIEJO,MANABI,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1051.36,2,2
feb-18,,ZONAL PORTOVIEJO,NAPO,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
feb-18,,ZONAL PORTOVIEJO,PICHINCHA,PORTOVIEJO,PEDERNALES,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
feb-18,,ZONAL PORTOVIEJO,SANTA ELENA,PORTOVIEJO,JIPIJAPA (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,PORTOVIEJO,CHONE,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,PORTOVIEJO,EL CARMEN,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,PORTOVIEJO,EL CARMEN,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,PORTOVIEJO,PEDERNALES,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,25000,2,2
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),MICROCREDITO NOVADO,NOVACION MICROCREDITO,SERVICIOS,4000,1,1
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,51615,6,6
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,46000,9,9
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,18000,2,2
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,20000,2,2
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),MICROEMPRESA,MICROCREDITO CRECIMIENTO MAG,AGRICOLA,14847,3,3
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1742.88,3,3
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1051.36,2,2
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,COMERCIO,4000,1,1
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,PECUARIO,4000,1,1
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,PEQUENA INDUSTRIA,15000,1,1
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,CONSUMO,CREDITO CONSUMO PRIORITARIO,COMERCIALES DIRECTOS,4000,1,1
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,15000,1,1
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PECUARIO,27000,2,2
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,231315,34,34
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,64000,11,11
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,374900,40,40
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,16000,2,2
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,60500,9,9
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,48219.68,83,83
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,54670.72,104,104
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,AGRICOLA,4000,1,1
feb-18,,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,SERVICIOS,8000,2,2
feb-18,,ZONAL QUITO,BOLIVAR,SUCURSAL MAYOR,QUITO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
feb-18,,ZONAL QUITO,CHIMBORAZO,QUITO,MACHACHI,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
feb-18,,ZONAL QUITO,ESMERALDAS,QUITO,S. M. DE LOS BANCOS,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
feb-18,,ZONAL QUITO,ESMERALDAS,SUCURSAL MAYOR,QUITO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
feb-18,,ZONAL QUITO,GUAYAS,SUCURSAL MAYOR,QUITO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
feb-18,,ZONAL QUITO,IMBABURA,QUITO,S. M. DE LOS BANCOS,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
feb-18,,ZONAL QUITO,LOJA,QUITO,MACHACHI,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
feb-18,,ZONAL QUITO,LOJA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
feb-18,,ZONAL QUITO,MORONA SANTIAGO,SUCURSAL MAYOR,QUITO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
feb-18,,ZONAL QUITO,NAPO,EL TENA,BAEZA,CONSUMO,CREDITO CONSUMO PRIORITARIO,COMERCIALES DIRECTOS,9000,2,2
feb-18,,ZONAL QUITO,NAPO,EL TENA,BAEZA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,AGRICOLA,21248.07,2,2
feb-18,,ZONAL QUITO,NAPO,EL TENA,BAEZA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PECUARIO,89400,8,8
feb-18,,ZONAL QUITO,NAPO,EL TENA,BAEZA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PEQUENA INDUSTRIA,34700.1,2,2
feb-18,,ZONAL QUITO,NAPO,EL TENA,BAEZA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,SERVICIOS,19333,1,1
feb-18,,ZONAL QUITO,NAPO,EL TENA,BAEZA,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,26240.32,5,5
feb-18,,ZONAL QUITO,NAPO,EL TENA,BAEZA,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,7000,1,1
feb-18,,ZONAL QUITO,NAPO,EL TENA,BAEZA,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,234800,22,22
feb-18,,ZONAL QUITO,NAPO,EL TENA,BAEZA,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,32000,2,2
feb-18,,ZONAL QUITO,NAPO,EL TENA,BAEZA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
feb-18,,ZONAL QUITO,NAPO,EL TENA,BAEZA,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1577.04,3,3
feb-18,,ZONAL QUITO,NAPO,EL TENA,EL TENA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PEQUENA INDUSTRIA,15000,1,1
feb-18,,ZONAL QUITO,NAPO,EL TENA,EL TENA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,SERVICIOS,20000,1,1
feb-18,,ZONAL QUITO,NAPO,EL TENA,EL TENA,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,30849.15,6,6
feb-18,,ZONAL QUITO,NAPO,EL TENA,EL TENA,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,69200,11,11
feb-18,,ZONAL QUITO,NAPO,EL TENA,EL TENA,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,188400,25,25
feb-18,,ZONAL QUITO,NAPO,EL TENA,EL TENA,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,73620,8,8
feb-18,,ZONAL QUITO,NAPO,EL TENA,EL TENA,MICROEMPRESA,CREDITO MICROEMPRESA,PISCICULTURA,3500,1,1
feb-18,,ZONAL QUITO,NAPO,EL TENA,EL TENA,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,53000,6,6
feb-18,,ZONAL QUITO,NAPO,EL TENA,EL TENA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,16266.88,28,28
feb-18,,ZONAL QUITO,NAPO,EL TENA,EL TENA,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,6308.16,12,12
feb-18,,ZONAL QUITO,NAPO,FRANCISCO DE ORELLANA,LORETO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
feb-18,,ZONAL QUITO,NAPO,FRANCISCO DE ORELLANA,LORETO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
feb-18,,ZONAL QUITO,ORELLANA,EL TENA,EL TENA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,SERVICIOS,50000,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,CONSUMO,CREDITO CONSUMO PRIORITARIO,COMERCIALES DIRECTOS,27650,9,9
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,ARTESANAL,11000,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,89800,5,5
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PECUARIO,28000,2,2
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PEQUENA INDUSTRIA,23100,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,SERVICIOS,20000,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,29645,3,3
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,139200,14,14
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,120500,12,12
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,7000,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,28000,4,4
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,10457.28,18,18
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,7359.52,14,14
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,SERVICIOS,4000,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,COMERCIO,83600,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,COMERCIAL NOVADO,NOVACION COMERCIAL PRIORITARIO,COMERCIO,42250,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,18000,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,160740.54,22,22
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,6500,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,17000,2,2
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,94600,9,9
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROEMPRESA,MICROCREDITO CRECIMIENTO MAG,AGRICOLA,25359.72,13,13
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,8133.44,14,14
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,8410.88,16,16
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,COMERCIO,4000,1,1
