Mes,Zonal,Provincia,Sucursal,Oficina,Tipo de cuenta,Saldo,No Cuentas,No Clientes
nov-16,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,DPF,3572322.68,293,265
nov-16,ZONAL QUITO,BOLIVAR,QUITO,S. M. DE LOS BANCOS,Ahorro,2040218.98,9983,9874
nov-16,ZONAL QUITO,BOLIVAR,QUITO,S. M. DE LOS BANCOS,Corriente,336302.81,238,233
nov-16,ZONAL QUITO,BOLIVAR,QUITO,S. M. DE LOS BANCOS,DPF,159701.11,24,24
nov-16,ZONAL QUITO,NAPO,EL TENA,BAEZA,Ahorro,3526085.39,10924,10822
nov-16,ZONAL QUITO,NAPO,EL TENA,BAEZA,Corriente,2454370.55,149,149
nov-16,ZONAL QUITO,NAPO,EL TENA,BAEZA,DPF,491309.99,43,43
nov-16,ZONAL QUITO,NAPO,EL TENA,EL TENA,Ahorro,4724262.44,27515,27415
nov-16,ZONAL QUITO,NAPO,EL TENA,EL TENA,Corriente,763564.58,289,286
nov-16,ZONAL QUITO,NAPO,EL TENA,EL TENA,DPF,393370.00,35,35
nov-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,DAYUMA (OE.),Ahorro,574621.92,4037,4016
nov-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,DAYUMA (OE.),Corriente,8664.36,5,5
nov-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,Ahorro,6680167.95,27443,27090
nov-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,Corriente,604478.02,291,290
nov-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,DPF,807466.00,62,59
nov-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,Ahorro,3376074.11,11382,11323
nov-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,Corriente,153940.73,82,82
nov-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,DPF,320901.77,21,21
nov-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,Ahorro,835563.54,4066,4044
nov-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,Corriente,51966.84,73,73
nov-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,DPF,59696.70,16,16
nov-16,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),Ahorro,3887934.12,16575,16409
nov-16,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),Corriente,500120.87,334,334
nov-16,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),DPF,600550.00,50,48
nov-16,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,Ahorro,3806515.40,13281,13096
nov-16,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,Corriente,310240.99,185,184
nov-16,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,DPF,1167981.88,99,88
nov-16,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),Ahorro,1400724.52,6330,6311
nov-16,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),Corriente,265145.41,151,149
nov-16,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),DPF,551894.66,38,36
nov-16,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,Ahorro,54549874.48,83870,81876
nov-16,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,Corriente,27045318.69,1577,1477
nov-16,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,DPF,7559468.88,435,378
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,Ahorro,2844933.43,11481,11298
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,Corriente,122185.09,64,63
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,DPF,1168310.26,144,130
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),Ahorro,3039454.49,6323,6298
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),Corriente,71053.48,62,61
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),DPF,1712532.40,106,99
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,Ahorro,2599288.15,8372,8223
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,Corriente,379736.20,92,92
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,DPF,644936.30,71,69
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,GUANO (AG.),Ahorro,477486.13,4120,4086
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,GUANO (AG.),Corriente,14880.08,45,45
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,GUANO (AG.),DPF,182055.57,23,22
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,MCDO. MAYORISTA DE RIOBAMBA (A,Ahorro,167846.21,560,559
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,MCDO. MAYORISTA DE RIOBAMBA (A,Corriente,11458.75,11,11
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,MCDO. MAYORISTA DE RIOBAMBA (A,DPF,85280.76,18,18
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,PALLATANGA (OE),Ahorro,1103220.93,3657,3628
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,PALLATANGA (OE),Corriente,418942.06,72,72
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,PALLATANGA (OE),DPF,198886.65,22,22
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,Ahorro,10572850.40,45130,44498
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,Corriente,1517358.76,383,351
nov-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,DPF,1500190.71,160,147
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,CAC. LATACUNGA (OE.),Ahorro,4629.02,57,57
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,CAC. LATACUNGA (OE.),Corriente,282.23,1,1
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),Ahorro,2770028.05,7231,7165
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),Corriente,122231.11,92,90
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),DPF,411427.30,43,41
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),Ahorro,3061616.10,16879,16802
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),Corriente,382846.17,156,156
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),DPF,471488.00,72,69
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,Ahorro,4912928.72,21961,21838
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,Corriente,1584016.30,290,287
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,DPF,1982242.52,132,123
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,SIGCHOS (AG.),Ahorro,824529.41,3225,3218
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,SIGCHOS (AG.),Corriente,135134.02,18,18
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,SIGCHOS (AG.),DPF,143245.00,13,13
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,ZUMBAHUA (OE),Ahorro,203761.62,2816,2777
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,ZUMBAHUA (OE),Corriente,312.13,3,3
nov-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,ZUMBAHUA (OE),DPF,87905.00,27,26
nov-16,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,Ahorro,5311583.00,26384,26281
nov-16,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,Corriente,647478.83,372,363
nov-16,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,DPF,388839.93,30,27
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,Ahorro,6862862.93,27929,27649
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,Corriente,917739.73,252,244
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,DPF,1182058.53,91,87
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,BANOS (AG.),Ahorro,510283.66,3428,3415
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,BANOS (AG.),Corriente,21543.67,40,40
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,BANOS (AG.),DPF,228811.91,26,26
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,CEVALLOS (AG.),Ahorro,608953.23,2765,2753
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,CEVALLOS (AG.),Corriente,287686.84,82,81
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,CEVALLOS (AG.),DPF,240176.07,10,9
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,MCDO. MAYORISTA DE AMBATO (AG.,Ahorro,98535.60,157,157
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,MCDO. MAYORISTA DE AMBATO (AG.,Corriente,5048.19,11,11
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,MCDO. MAYORISTA DE AMBATO (AG.,DPF,29801.00,6,6
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,PILLARO (AG.),Ahorro,430265.16,3546,3545
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,PILLARO (AG.),Corriente,174912.72,28,28
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,PILLARO (AG.),DPF,39015.99,7,7
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,QUERO,Ahorro,746343.38,2491,2484
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,QUERO,Corriente,411281.81,29,29
nov-16,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,QUERO,DPF,71490.01,19,19
dic-16,MATRIZ,PICHINCHA,MATRIZ,MATRIZ,DPF,302404724.14,9,3
dic-16,ZONAL CUENCA,AZUAY,CUENCA,CAMILO PONCE E. (AG.),Ahorro,908796.43,3192,3183
dic-16,ZONAL CUENCA,AZUAY,CUENCA,CAMILO PONCE E. (AG.),Corriente,265097.08,89,89
dic-16,ZONAL CUENCA,AZUAY,CUENCA,CAMILO PONCE E. (AG.),DPF,256471.37,21,20
dic-16,ZONAL CUENCA,AZUAY,CUENCA,CUENCA,Ahorro,5840146.87,18333,18267
dic-16,ZONAL CUENCA,AZUAY,CUENCA,CUENCA,Corriente,3888190.51,388,386
dic-16,ZONAL CUENCA,AZUAY,CUENCA,CUENCA,DPF,4790490.36,147,117
dic-16,ZONAL CUENCA,AZUAY,CUENCA,GIRON (AG.),Ahorro,1632866.73,3610,3569
dic-16,ZONAL CUENCA,AZUAY,CUENCA,GIRON (AG.),Corriente,322251.95,71,71
dic-16,ZONAL CUENCA,AZUAY,CUENCA,GIRON (AG.),DPF,1922742.00,108,89
dic-16,ZONAL CUENCA,AZUAY,CUENCA,GUALACEO,Ahorro,1304731.97,8952,8740
dic-16,ZONAL CUENCA,AZUAY,CUENCA,GUALACEO,Corriente,167018.37,126,126
dic-16,ZONAL CUENCA,AZUAY,CUENCA,GUALACEO,DPF,821413.14,45,34
dic-16,ZONAL CUENCA,AZUAY,CUENCA,PAUTE,Ahorro,1400864.00,5087,5055
dic-16,ZONAL CUENCA,AZUAY,CUENCA,PAUTE,Corriente,441356.01,125,125
dic-16,ZONAL CUENCA,AZUAY,CUENCA,PAUTE,DPF,380915.54,27,25
dic-16,ZONAL CUENCA,AZUAY,CUENCA,SANTA ISABEL (AG.),Ahorro,1209126.92,2686,2680
dic-16,ZONAL CUENCA,AZUAY,CUENCA,SANTA ISABEL (AG.),Corriente,639625.48,75,72
dic-16,ZONAL CUENCA,AZUAY,CUENCA,SANTA ISABEL (AG.),DPF,648165.34,15,14
dic-16,ZONAL CUENCA,CANAR,AZOGUES,AZOGUES,Ahorro,5605079.94,10766,10670
dic-16,ZONAL CUENCA,CANAR,AZOGUES,AZOGUES,Corriente,732374.99,214,213
dic-16,ZONAL CUENCA,CANAR,AZOGUES,AZOGUES,DPF,7192457.74,399,336
dic-16,ZONAL CUENCA,CANAR,AZOGUES,BIBLIAN (OE.),Ahorro,529849.94,1867,1857
dic-16,ZONAL CUENCA,CANAR,AZOGUES,BIBLIAN (OE.),Corriente,60262.29,34,34
dic-16,ZONAL CUENCA,CANAR,AZOGUES,BIBLIAN (OE.),DPF,852602.14,120,110
dic-16,ZONAL CUENCA,CANAR,AZOGUES,CANAR (AG.),Ahorro,3468854.44,9769,9640
dic-16,ZONAL CUENCA,CANAR,AZOGUES,CANAR (AG.),Corriente,176810.03,91,73
dic-16,ZONAL CUENCA,CANAR,AZOGUES,CANAR (AG.),DPF,3401419.50,128,121
dic-16,ZONAL CUENCA,CANAR,AZOGUES,LA TRONCAL (AG.),Ahorro,1515351.07,8675,8436
dic-16,ZONAL CUENCA,CANAR,AZOGUES,LA TRONCAL (AG.),Corriente,262965.39,219,217
dic-16,ZONAL CUENCA,CANAR,AZOGUES,LA TRONCAL (AG.),DPF,473377.04,40,36
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,GUALAQUIZA,Ahorro,1828216.19,8166,8143
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,GUALAQUIZA,Corriente,171927.29,230,228
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,GUALAQUIZA,DPF,336997.33,17,16
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,LIMON INDANZA (AG.),Ahorro,1726312.90,4678,4663
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,LIMON INDANZA (AG.),Corriente,311622.60,98,98
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,LIMON INDANZA (AG.),DPF,393189.10,25,25
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,MACAS,Ahorro,3377364.14,15634,15524
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,MACAS,Corriente,500257.85,233,224
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,MACAS,DPF,225200.00,23,23
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,MENDEZ (AG.),Ahorro,983574.12,4263,4212
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,MENDEZ (AG.),Corriente,100843.49,96,95
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,MENDEZ (AG.),DPF,303360.00,23,20
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,PABLO SEXTO (AG.),Ahorro,270877.66,2323,2305
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,PABLO SEXTO (AG.),Corriente,20591.76,14,14
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,PABLO SEXTO (AG.),DPF,14100.00,8,8
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,PALORA (AG.),Ahorro,1722603.46,3601,3522
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,PALORA (AG.),Corriente,135168.61,92,86
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,PALORA (AG.),DPF,202694.32,22,21
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,SUCUA (AG.),Ahorro,1379213.49,6650,6577
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,SUCUA (AG.),Corriente,201544.56,132,126
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,SUCUA (AG.),DPF,808197.89,60,52
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,TAISHA (OE.),Ahorro,287494.11,1978,1969
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,TAISHA (OE.),Corriente,40886.13,21,12
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,TIWINTZA (OE.),Ahorro,251330.13,2351,2340
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,TIWINTZA (OE.),Corriente,3021.44,15,11
dic-16,ZONAL CUENCA,MORONA SANTIAGO,MACAS,TIWINTZA (OE.),DPF,17680.00,11,11
dic-16,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,CALUMA (AG.),Ahorro,1566247.64,5194,5167
dic-16,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,CALUMA (AG.),Corriente,98271.98,78,78
dic-16,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,CALUMA (AG.),DPF,399105.93,26,26
dic-16,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,CHILLANES (AG.),Ahorro,721763.26,3618,3609
dic-16,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,CHILLANES (AG.),Corriente,26359.60,28,28
dic-16,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,CHILLANES (AG.),DPF,89095.22,45,45
dic-16,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,ECHEANDIA (AG.),Ahorro,2904799.43,5983,5915
dic-16,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,ECHEANDIA (AG.),Corriente,694417.05,114,112
dic-16,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,ECHEANDIA (AG.),DPF,434569.64,41,35
dic-16,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,GUARANDA,Ahorro,8037041.65,20773,20728
dic-16,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,GUARANDA,Corriente,1821077.03,274,266
dic-16,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,GUARANDA,DPF,1110769.29,112,102
dic-16,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,LAS NAVES,Ahorro,862814.68,1861,1860
dic-16,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,LAS NAVES,Corriente,54003.36,36,36
dic-16,ZONAL GUAYAQUIL,BOLIVAR,GUARANDA,LAS NAVES,DPF,103270.64,43,42
dic-16,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PTO. AYORA (AG.),Ahorro,3052210.56,4900,4856
dic-16,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PTO. AYORA (AG.),Corriente,559270.77,306,300
dic-16,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PTO. AYORA (AG.),DPF,446151.68,16,16
dic-16,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PTO. BAQUERIZO MORENO,Ahorro,2315675.24,4447,4350
dic-16,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PTO. BAQUERIZO MORENO,Corriente,297381.26,113,107
dic-16,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PTO. BAQUERIZO MORENO,DPF,611210.43,22,21
dic-16,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PUERTO VILLAMIL (AG),Ahorro,793498.85,1151,1139
dic-16,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PUERTO VILLAMIL (AG),Corriente,191124.53,81,80
dic-16,ZONAL GUAYAQUIL,GALAPAGOS,PUERTO BAQUERIZO MORENO,PUERTO VILLAMIL (AG),DPF,49934.26,7,7
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,ATARAZANA (AG.),Ahorro,2401015.18,44392,44245
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,ATARAZANA (AG.),Corriente,791889.88,344,342
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,ATARAZANA (AG.),DPF,400541.16,26,25
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,BALZAR (AG.),Ahorro,2925620.54,24907,24231
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,BALZAR (AG.),Corriente,87047.18,161,148
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,BALZAR (AG.),DPF,353193.55,36,34
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,CHONGON (OE),Ahorro,507233.71,7261,7231
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,CHONGON (OE),Corriente,275439.87,88,88
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,CHONGON (OE),DPF,97560.30,21,21
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,COLIMES (AG.),Ahorro,599626.77,3110,3094
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,COLIMES (AG.),Corriente,35545.62,42,42
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,COLIMES (AG.),DPF,66300.00,7,7
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,DAULE (AG.),Ahorro,2520302.26,31572,31242
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,DAULE (AG.),Corriente,2067563.54,263,261
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,DAULE (AG.),DPF,430044.64,45,38
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,DURAN (OE),Ahorro,91023.67,854,854
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,DURAN (OE),Corriente,12486.16,7,7
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,EL EMPALME (AG.),Ahorro,4212979.28,25986,25508
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,EL EMPALME (AG.),Corriente,274781.45,343,333
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,EL EMPALME (AG.),DPF,840875.00,49,45
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,EL TRIUNFO (AG.),Ahorro,1676571.83,16157,15931
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,EL TRIUNFO (AG.),Corriente,157845.38,204,203
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,EL TRIUNFO (AG.),DPF,1256311.71,39,32
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,GUASMO (AG.),Ahorro,467226.11,14162,14154
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,GUASMO (AG.),Corriente,21186.24,54,54
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,GUASMO (AG.),DPF,77579.15,14,14
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,GUAYAQUIL,Ahorro,10397696.43,128210,127595
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,GUAYAQUIL,Corriente,7000226.82,1387,1354
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,GUAYAQUIL,DPF,3233121.14,165,139
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,MILAGRO,Ahorro,4340821.36,28466,28303
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,MILAGRO,Corriente,344310.85,418,403
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,MILAGRO,DPF,1457949.20,109,89
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,NARANJAL (AG.),Ahorro,1809739.28,16496,16387
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,NARANJAL (AG.),Corriente,149545.90,95,90
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,NARANJAL (AG.),DPF,265518.37,33,30
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PALESTINA (OE.),Ahorro,540361.34,4627,4596
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PALESTINA (OE.),Corriente,43390.12,38,38
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PALESTINA (OE.),DPF,63121.00,11,11
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PEDRO CARBO (AG.),Ahorro,2442790.59,21863,21375
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PEDRO CARBO (AG.),Corriente,419222.16,106,103
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PEDRO CARBO (AG.),DPF,215841.27,28,27
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PLAYAS (OE.),Ahorro,732097.28,10148,10137
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PLAYAS (OE.),Corriente,101186.08,89,89
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,PLAYAS (OE.),DPF,83031.49,60,59
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SALITRE (OE.),Ahorro,710539.65,12440,12262
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SALITRE (OE.),Corriente,111513.85,38,38
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SALITRE (OE.),DPF,35567.73,8,8
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SAMBORONDON (AG.),Ahorro,235270.44,3383,3377
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SAMBORONDON (AG.),Corriente,16700.82,32,32
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SAMBORONDON (AG.),DPF,80785.00,16,15
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SANTA LUCIA (AG.),Ahorro,848044.09,6290,6263
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SANTA LUCIA (AG.),Corriente,206513.68,62,62
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,SANTA LUCIA (AG.),DPF,63195.85,12,12
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,TARQUI (AG.),Ahorro,910778.64,8140,8133
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,TARQUI (AG.),Corriente,91969.10,62,62
dic-16,ZONAL GUAYAQUIL,GUAYAS,GUAYAQUIL,TARQUI (AG.),DPF,58000.00,11,11
dic-16,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,BABA (AG.),Ahorro,1058368.33,7908,7799
dic-16,ZONAL GUAYAQUIL,LOS RIOS,BABAHOYO,BABA (AG.),Corriente,192408.78,82,82
