Mes,Zonal,Provincia,Sucursal,Oficina,Tipo de cartera,Saldo de Cartera, No Operaciones , No Clientes ,Cartera Vencida,Cartera por Vencer,Cartera NDI, No Operaciones Vencidas ,Cartera improductiva
jul-16,ZONAL QUITO,NAPO,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROEMPRESA,1173.66,3,3,0,1173.66,0,     ,0
jul-16,ZONAL QUITO,NAPO,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROEMPRESA,490.04,2,2,0,490.04,0,     ,0
jul-16,ZONAL QUITO,NAPO,FRANCISCO DE ORELLANA,LORETO,MICROEMPRESA,10975.68,25,25,0,10975.68,0,     ,0
jul-16,ZONAL QUITO,NAPO,QUITO,CAYAMBE (AG.),MICROEMPRESA,13260.82,21,21,0,13260.82,0,     ,0
jul-16,ZONAL QUITO,ORELLANA,EL TENA,BAEZA,MICROEMPRESA,672.8,2,2,0,672.8,0,     ,0
jul-16,ZONAL QUITO,ORELLANA,EL TENA,EL TENA,COMERCIAL,25896.18,1,1,0,25896.18,0,     ,0
jul-16,ZONAL QUITO,ORELLANA,EL TENA,EL TENA,MICROEMPRESA,40292.64,19,19,0,40292.64,0,     ,0
jul-16,ZONAL QUITO,ORELLANA,EL TENA,EL TENA,MICROEMPRESA REESTRUCTURADA,3600,1,1,0,3600,0,     ,0
jul-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,DAYUMA (OE.),MICROEMPRESA,1637733.21,281,276,70134.81,1336884.22,230714.18,7,300848.99
jul-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,COMERCIAL,1734690.86,81,75,69952.06,1257008.57,407730.23,2,477682.29
jul-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,COMERCIAL REESTRUCTURADO,684369.27,23,23,8,684361.27,0,     ,8
jul-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,CONSUMO,19792.67,5,5,1,19791.67,0,     ,1
jul-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROEMPRESA,6341010.17,2325,2289,238917.69,5038014.33,1064078.15,10,1302995.84
jul-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROEMPRESA REESTRUCTURADA,322560.52,39,39,4,322556.52,0,     ,4
jul-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,COMERCIAL,124383.71,12,12,3751,115632.71,5000,     ,8751
jul-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROEMPRESA,5844859.61,2247,2178,215378.62,4992740.7,636740.29,16,852118.91
jul-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROEMPRESA REESTRUCTURADA,206868.7,22,22,0,206868.7,0,     ,0
jul-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,CONSUMO,2500,2,2,0,2500,0,     ,0
jul-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,MICROEMPRESA,2269819.39,1258,1218,28183.16,2147792.17,93844.06,20,122027.22
jul-16,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,MICROEMPRESA REESTRUCTURADA,45678.55,4,4,0,45678.55,0,     ,0
jul-16,ZONAL QUITO,ORELLANA,QUITO,CAYAMBE (AG.),MICROEMPRESA,1092.18,1,1,0,1092.18,0,     ,0
jul-16,ZONAL QUITO,ORELLANA,QUITO,S. M. DE LOS BANCOS,MICROEMPRESA,525.68,1,1,0,525.68,0,     ,0
jul-16,ZONAL QUITO,ORELLANA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,98.55,1,1,0,98.55,0,     ,0
jul-16,ZONAL QUITO,PASTAZA,EL TENA,EL TENA,MICROEMPRESA,26993.78,4,4,0,26993.78,0,     ,0
jul-16,ZONAL QUITO,PASTAZA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROEMPRESA,343.66,1,1,0,343.66,0,     ,0
jul-16,ZONAL QUITO,PASTAZA,QUITO,S. M. DE LOS BANCOS,MICROEMPRESA,783.72,2,2,0,783.72,0,     ,0
jul-16,ZONAL QUITO,PASTAZA,QUITO,SANGOLQUI (AG.),MICROEMPRESA,148.19,1,1,0,148.19,0,     ,0
jul-16,ZONAL QUITO,PASTAZA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,736.42,3,3,0,736.42,0,     ,0
jul-16,ZONAL QUITO,PICHINCHA,EL TENA,BAEZA,MICROEMPRESA,15779.8,6,6,34.8,12745,3000,     ,3034.8
jul-16,ZONAL QUITO,PICHINCHA,EL TENA,EL TENA,MICROEMPRESA,19446.24,2,2,0,19446.24,0,     ,0
jul-16,ZONAL QUITO,PICHINCHA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROEMPRESA,242.4,1,1,0,242.4,0,     ,0
jul-16,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),COMERCIAL,1947383.52,128,115,16939.69,1845533.53,84910.3,1,101849.99
jul-16,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),COMERCIAL REESTRUCTURADO,29523.44,5,5,2,29521.44,0,     ,2
jul-16,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),CONSUMO,176771.45,77,77,1411.69,170240.23,5119.53,1,6531.22
jul-16,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),MICROEMPRESA,7589366.04,2370,2261,110962.61,6674328.68,804074.75,20,915037.36
jul-16,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),MICROEMPRESA REESTRUCTURADA,53575.27,11,10,251,52074.27,1250,     ,1501
jul-16,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,COMERCIAL,1980380.1,131,126,61,1980319.1,0,     ,61
jul-16,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,COMERCIAL REESTRUCTURADO,248277.84,15,15,4187.54,241306.96,2783.34,1,6970.88
jul-16,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,CONSUMO,61026.96,22,22,166.66,59276.91,1583.39,     ,1750.05
jul-16,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,MICROEMPRESA,7011638.33,1462,1382,60408.94,6614534.65,336694.74,10,397103.68
jul-16,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,MICROEMPRESA REESTRUCTURADA,158496.33,28,28,283.47,135353.04,22859.82,     ,23143.29
jul-16,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,COMERCIAL,3400711.72,97,79,6751.65,2950730.99,443229.08,     ,449980.73
jul-16,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,COMERCIAL REESTRUCTURADO,285221.96,13,13,2,285219.96,0,     ,2
jul-16,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,CONSUMO,1,1,1,1,0,0,     ,1
jul-16,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,CONSUMO REESTRUCTURADO,2018.46,1,1,0,2018.46,0,     ,0
jul-16,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,MICROEMPRESA,10799347.54,2269,2159,115692.41,10072706.59,610948.54,8,726640.95
jul-16,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,MICROEMPRESA REESTRUCTURADA,155560.93,23,23,2474.27,127910.89,25175.77,     ,27650.04
jul-16,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),COMERCIAL,763586.92,45,39,0,763586.92,0,     ,0
jul-16,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),COMERCIAL REESTRUCTURADO,17103.93,3,3,0,17103.93,0,     ,0
jul-16,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),CONSUMO,4698.65,1,1,226.37,0,4472.28,     ,4698.65
jul-16,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),MICROEMPRESA,3726837.76,969,918,27198.73,3343697.99,355941.04,3,383139.77
jul-16,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),MICROEMPRESA REESTRUCTURADA,104591.03,16,16,347.86,95894.26,8348.91,     ,8696.77
jul-16,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,COMERCIAL,2728371.94,218,212,49081.56,2458855.35,220435.03,1,269516.59
jul-16,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,COMERCIAL REESTRUCTURADO,165054.77,13,13,943.08,164111.69,0,1,943.08
jul-16,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,CONSUMO,24113.85,8,8,1,24112.85,0,     ,1
jul-16,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,15583173.02,4325,4284,227122.36,13608659.95,1747390.71,27,1974513.07
jul-16,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROEMPRESA REESTRUCTURADA,197321.28,38,38,1887.88,161810.95,33622.45,     ,35510.33
jul-16,ZONAL QUITO,SANTA ELENA,QUITO,CAYAMBE (AG.),MICROEMPRESA,391.32,1,1,0,391.32,0,     ,0
jul-16,ZONAL QUITO,SANTO DOMINGO DE LOS TSACHILAS,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROEMPRESA,343.09,1,1,0,343.09,0,     ,0
jul-16,ZONAL QUITO,SANTO DOMINGO DE LOS TSACHILAS,QUITO,MACHACHI,COMERCIAL,40766.25,4,4,1891.25,9375,29500,     ,31391.25
jul-16,ZONAL QUITO,SANTO DOMINGO DE LOS TSACHILAS,QUITO,MACHACHI,MICROEMPRESA,313223.74,42,42,692.32,304081.42,8450,     ,9142.32
jul-16,ZONAL QUITO,SANTO DOMINGO DE LOS TSACHILAS,QUITO,MACHACHI,MICROEMPRESA REESTRUCTURADA,9438.98,2,2,0,9438.98,0,     ,0
jul-16,ZONAL QUITO,SANTO DOMINGO DE LOS TSACHILAS,QUITO,S. M. DE LOS BANCOS,MICROEMPRESA,315569.48,65,61,4990.53,301811.83,8767.12,     ,13757.65
jul-16,ZONAL QUITO,SANTO DOMINGO DE LOS TSACHILAS,QUITO,SANGOLQUI (AG.),MICROEMPRESA,580.96,1,1,0,580.96,0,     ,0
jul-16,ZONAL QUITO,SANTO DOMINGO DE LOS TSACHILAS,SUCURSAL MAYOR,QUITO,MICROEMPRESA,1269.25,7,7,0,1269.25,0,     ,0
jul-16,ZONAL QUITO,SUCUMBIOS,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,MICROEMPRESA,31131.5,6,6,0,31131.5,0,     ,0
jul-16,ZONAL QUITO,SUCUMBIOS,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,COMERCIAL,18862.87,1,1,0,18862.87,0,     ,0
jul-16,ZONAL QUITO,SUCUMBIOS,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROEMPRESA,15606.68,23,23,118.84,13854.66,1633.18,     ,1752.02
jul-16,ZONAL QUITO,SUCUMBIOS,FRANCISCO DE ORELLANA,LORETO,MICROEMPRESA,587.21,2,2,0,587.21,0,     ,0
jul-16,ZONAL QUITO,SUCUMBIOS,QUITO,SANGOLQUI (AG.),MICROEMPRESA,47.75,1,1,0,47.75,0,     ,0
jul-16,ZONAL QUITO,SUCUMBIOS,SUCURSAL MAYOR,QUITO,MICROEMPRESA,587.81,2,2,0,587.81,0,     ,0
jul-16,ZONAL QUITO,TUNGURAHUA,EL TENA,EL TENA,MICROEMPRESA,2515,1,1,0,2515,0,     ,0
jul-16,ZONAL QUITO,TUNGURAHUA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,390.43,1,1,0,390.43,0,     ,0
jul-16,ZONAL QUITO,ZAMORA CHINCHIPE,QUITO,S. M. DE LOS BANCOS,MICROEMPRESA,535.56,1,1,0,535.56,0,     ,0
jul-16,ZONAL RIOBAMBA,AZUAY,RIOBAMBA,CHUNCHI (AG.),MICROEMPRESA,488.11,1,1,0,488.11,0,     ,0
jul-16,ZONAL RIOBAMBA,BOLIVAR,AMBATO,AMBATO,MICROEMPRESA,635.87,2,2,0,635.87,0,     ,0
jul-16,ZONAL RIOBAMBA,BOLIVAR,AMBATO,CEVALLOS (AG.),MICROEMPRESA,580.96,1,1,0,580.96,0,     ,0
jul-16,ZONAL RIOBAMBA,BOLIVAR,EL PUYO,EL PUYO,MICROEMPRESA,2159.72,2,2,0,2159.72,0,     ,0
jul-16,ZONAL RIOBAMBA,BOLIVAR,LATACUNGA,EL CORAZON (AG.),MICROEMPRESA,1860.68,10,10,0,1860.68,0,     ,0
jul-16,ZONAL RIOBAMBA,BOLIVAR,LATACUNGA,LATACUNGA,MICROEMPRESA,12363.3,14,14,0,12363.3,0,     ,0
jul-16,ZONAL RIOBAMBA,BOLIVAR,LATACUNGA,ZUMBAHUA (OE),MICROEMPRESA,488.03,1,1,0,488.03,0,     ,0
jul-16,ZONAL RIOBAMBA,BOLIVAR,RIOBAMBA,CUMANDA,COMERCIAL,40000,1,1,0,40000,0,     ,0
jul-16,ZONAL RIOBAMBA,BOLIVAR,RIOBAMBA,CUMANDA,MICROEMPRESA,484974.69,82,82,2323.15,476251.54,6400,1,8723.15
jul-16,ZONAL RIOBAMBA,BOLIVAR,RIOBAMBA,CUMANDA,MICROEMPRESA REESTRUCTURADA,14242.68,1,1,0,14242.68,0,     ,0
jul-16,ZONAL RIOBAMBA,BOLIVAR,RIOBAMBA,RIOBAMBA,MICROEMPRESA,53497.77,7,7,3300.29,38529.48,11668,     ,14968.29
jul-16,ZONAL RIOBAMBA,CANAR,LATACUNGA,LATACUNGA,MICROEMPRESA,580.96,1,1,0,580.96,0,     ,0
jul-16,ZONAL RIOBAMBA,CANAR,RIOBAMBA,CHUNCHI (AG.),MICROEMPRESA,781.47,2,2,0,781.47,0,     ,0
jul-16,ZONAL RIOBAMBA,CANAR,RIOBAMBA,CUMANDA,COMERCIAL,34198.56,1,1,0,34198.56,0,     ,0
jul-16,ZONAL RIOBAMBA,CANAR,RIOBAMBA,CUMANDA,MICROEMPRESA,58145.83,14,13,2000,52145.83,4000,     ,6000
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,AMBATO,AMBATO,COMERCIAL,19664,2,2,0,19664,0,     ,0
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,AMBATO,CEVALLOS (AG.),MICROEMPRESA,685.94,2,2,0,685.94,0,     ,0
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,AMBATO,QUERO,MICROEMPRESA,392.51,2,2,0,392.51,0,     ,0
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,EL PUYO,EL PUYO,COMERCIAL,47555.52,1,1,0,47555.52,0,     ,0
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,EL PUYO,EL PUYO,MICROEMPRESA,1200.65,2,2,0,1200.65,0,     ,0
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,LATACUNGA,LATACUNGA,MICROEMPRESA,825.43,3,3,0,825.43,0,     ,0
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,COMERCIAL,233580.91,35,35,26,233554.91,0,     ,26
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,COMERCIAL REESTRUCTURADO,79378.73,4,4,7940.57,0,71438.16,     ,79378.73
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,CONSUMO,2,2,2,2,0,0,     ,2
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,MICROEMPRESA,9817952.18,3600,3517,93950.14,9461899.79,262102.25,18,356052.39
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,MICROEMPRESA REESTRUCTURADA,96074.88,28,28,1821.68,90349.71,3903.49,1,5725.17
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),COMERCIAL,15270.3,4,4,8870.3,6400,0,1,8870.3
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),MICROEMPRESA,8021265.77,2437,2284,120647.05,7171162.12,729456.6,18,850103.65
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),MICROEMPRESA REESTRUCTURADA,27640.64,5,5,0,18897.53,8743.11,     ,8743.11
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,COMERCIAL,293180.89,19,19,0,293180.89,0,     ,0
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,MICROEMPRESA,2324834.77,635,625,11348.25,2272169.69,41316.83,4,52665.08
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,MICROEMPRESA REESTRUCTURADA,14238.58,1,1,0,14238.58,0,     ,0
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,GUANO (AG.),MICROEMPRESA,2662369.75,1070,1052,8364.8,2627947.49,26057.46,2,34422.26
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,MCDO. MAYORISTA DE RIOBAMBA (A,MICROEMPRESA,747802.47,253,252,0,747802.47,0,     ,0
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,PALLATANGA (OE),COMERCIAL,1251,2,2,1,1250,0,     ,1
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,PALLATANGA (OE),COMERCIAL REESTRUCTURADO,1,1,1,1,0,0,     ,1
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,PALLATANGA (OE),MICROEMPRESA,1835585.95,578,566,33006.95,1726979.02,75599.98,4,108606.93
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,COMERCIAL,2920205.43,164,159,16584.3,2873544.13,30077,     ,46661.3
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,COMERCIAL REESTRUCTURADO,83614.82,11,11,2,83612.82,0,     ,2
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,CONSUMO,68271.43,11,11,2,68269.43,0,     ,2
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROEMPRESA,24922392.5,9168,8886,320503.25,23736479.08,865410.17,37,1185913.42
jul-16,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROEMPRESA REESTRUCTURADA,54569.05,9,9,1111.88,43294.5,10162.67,     ,11274.55
jul-16,ZONAL RIOBAMBA,COTOPAXI,AMBATO,AMBATO,MICROEMPRESA,5298.36,4,4,0,5298.36,0,     ,0
jul-16,ZONAL RIOBAMBA,COTOPAXI,AMBATO,PILLARO (AG.),MICROEMPRESA,148.27,1,1,0,148.27,0,     ,0
jul-16,ZONAL RIOBAMBA,COTOPAXI,EL PUYO,EL PUYO,MICROEMPRESA,815.3,1,1,0,815.3,0,     ,0
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),COMERCIAL,467677.68,70,70,4026,419651.68,44000,     ,48026
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),CONSUMO,33303.39,9,9,0,33303.39,0,     ,0
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),MICROEMPRESA,10332219.57,2680,2384,94507.14,9744274.17,493438.26,6,587945.4
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),MICROEMPRESA REESTRUCTURADA,12084.09,8,6,1185,7347.09,3552,     ,4737
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),COMERCIAL,1400238.24,71,65,27117.92,1137539.53,235580.79,2,262698.71
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),COMERCIAL REESTRUCTURADO,205206.88,7,7,0,205206.88,0,     ,0
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),MICROEMPRESA,16683418.78,3638,3461,519410.05,14343054.05,1820954.68,54,2340364.73
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),MICROEMPRESA REESTRUCTURADA,525330.02,80,78,5962.16,495973.79,23394.07,2,29356.23
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,COMERCIAL,2500222.81,92,89,7386.08,2454974.91,37861.82,     ,45247.9
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,COMERCIAL REESTRUCTURADO,40060.02,8,8,1061.03,0,38998.99,     ,40060.02
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,CONSUMO,655.52,1,1,0,655.52,0,     ,0
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,MICROEMPRESA,10468792.86,3736,3623,82752.64,9855354.56,530685.66,15,613438.3
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,MICROEMPRESA REESTRUCTURADA,252179.39,34,34,6930.71,182712.8,62535.88,1,69466.59
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,SIGCHOS (AG.),COMERCIAL,952.8,4,4,3,949.8,0,     ,3
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,SIGCHOS (AG.),MICROEMPRESA,4111936.22,1035,992,10578.73,4085601.96,15755.53,3,26334.26
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,SIGCHOS (AG.),MICROEMPRESA REESTRUCTURADA,18482.46,4,4,0,18482.46,0,     ,0
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,ZUMBAHUA (OE),COMERCIAL,2,2,2,2,0,0,     ,2
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,ZUMBAHUA (OE),MICROEMPRESA,782783.23,560,558,13801.6,696530.73,72450.9,5,86252.5
jul-16,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,ZUMBAHUA (OE),MICROEMPRESA REESTRUCTURADA,1,1,1,1,0,0,     ,1
jul-16,ZONAL RIOBAMBA,COTOPAXI,RIOBAMBA,RIOBAMBA,MICROEMPRESA,391.56,1,1,0,391.56,0,     ,0
jul-16,ZONAL RIOBAMBA,ESMERALDAS,EL PUYO,EL PUYO,MICROEMPRESA,582.14,2,2,0,582.14,0,     ,0
jul-16,ZONAL RIOBAMBA,ESMERALDAS,LATACUNGA,LA MANA (AG.),MICROEMPRESA,11333.31,1,1,0,11333.31,0,     ,0
jul-16,ZONAL RIOBAMBA,ESMERALDAS,RIOBAMBA,GUANO (AG.),MICROEMPRESA,525.68,1,1,0,525.68,0,     ,0
jul-16,ZONAL RIOBAMBA,GUAYAS,AMBATO,AMBATO,MICROEMPRESA,292.86,1,1,0,292.86,0,     ,0
jul-16,ZONAL RIOBAMBA,GUAYAS,AMBATO,CEVALLOS (AG.),MICROEMPRESA,580.96,1,1,0,580.96,0,     ,0
jul-16,ZONAL RIOBAMBA,GUAYAS,LATACUNGA,LA MANA (AG.),MICROEMPRESA,2155.9,2,2,0,2155.9,0,     ,0
jul-16,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,CUMANDA,COMERCIAL,313285.46,14,13,28395.99,228097.49,56791.98,     ,85187.97
jul-16,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,CUMANDA,MICROEMPRESA,1492868.06,305,300,5514.93,1476897.38,10455.75,1,15970.68
jul-16,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,GUANO (AG.),MICROEMPRESA,535.4,1,1,0,535.4,0,     ,0
jul-16,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,PALLATANGA (OE),MICROEMPRESA,2740.08,8,8,0,2740.08,0,     ,0
jul-16,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,RIOBAMBA,COMERCIAL,21336.48,4,4,3,21333.48,0,     ,3
jul-16,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,RIOBAMBA,COMERCIAL REESTRUCTURADO,1,1,1,1,0,0,     ,1
jul-16,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,RIOBAMBA,MICROEMPRESA,16428.4,4,4,0,16428.4,0,     ,0
jul-16,ZONAL RIOBAMBA,IMBABURA,EL PUYO,EL PUYO,MICROEMPRESA,97.28,1,1,0,97.28,0,     ,0
jul-16,ZONAL RIOBAMBA,IMBABURA,LATACUNGA,ZUMBAHUA (OE),MICROEMPRESA,195.15,1,1,0,195.15,0,     ,0
jul-16,ZONAL RIOBAMBA,IMBABURA,RIOBAMBA,RIOBAMBA,MICROEMPRESA,343.01,1,1,0,343.01,0,     ,0
jul-16,ZONAL RIOBAMBA,LOS RIOS,AMBATO,CEVALLOS (AG.),MICROEMPRESA,483.38,1,1,0,483.38,0,     ,0
jul-16,ZONAL RIOBAMBA,LOS RIOS,LATACUNGA,EL CORAZON (AG.),MICROEMPRESA,3435.15,2,2,1080,195.15,2160,     ,3240
jul-16,ZONAL RIOBAMBA,LOS RIOS,LATACUNGA,LA MANA (AG.),COMERCIAL,239390.98,3,3,0,239390.98,0,     ,0
jul-16,ZONAL RIOBAMBA,LOS RIOS,LATACUNGA,LA MANA (AG.),COMERCIAL REESTRUCTURADO,54786.72,1,1,0,54786.72,0,     ,0
jul-16,ZONAL RIOBAMBA,LOS RIOS,LATACUNGA,LA MANA (AG.),MICROEMPRESA,135977.46,27,27,3988.98,103729.56,28258.92,2,32247.9
jul-16,ZONAL RIOBAMBA,LOS RIOS,LATACUNGA,LA MANA (AG.),MICROEMPRESA REESTRUCTURADA,292,1,1,0,292,0,     ,0
jul-16,ZONAL RIOBAMBA,LOS RIOS,RIOBAMBA,ALAUSI,MICROEMPRESA,2678,1,1,0,2678,0,     ,0
jul-16,ZONAL RIOBAMBA,LOS RIOS,RIOBAMBA,CUMANDA,COMERCIAL,55400,2,2,0,55400,0,     ,0
jul-16,ZONAL RIOBAMBA,LOS RIOS,RIOBAMBA,CUMANDA,MICROEMPRESA,192782.73,32,29,0,192782.73,0,     ,0
jul-16,ZONAL RIOBAMBA,LOS RIOS,RIOBAMBA,CUMANDA,MICROEMPRESA REESTRUCTURADA,15409.86,1,1,1185.38,0,14224.48,     ,15409.86
jul-16,ZONAL RIOBAMBA,LOS RIOS,RIOBAMBA,RIOBAMBA,MICROEMPRESA,5360,3,3,0,5360,0,     ,0
jul-16,ZONAL RIOBAMBA,MORONA SANTIAGO,EL PUYO,EL PUYO,COMERCIAL,44121.63,6,5,2,44119.63,0,     ,2
jul-16,ZONAL RIOBAMBA,MORONA SANTIAGO,EL PUYO,EL PUYO,MICROEMPRESA,1219748.24,194,179,42506.76,1091068.48,86173,2,128679.76
jul-16,ZONAL RIOBAMBA,MORONA SANTIAGO,EL PUYO,EL PUYO,MICROEMPRESA REESTRUCTURADA,912.66,1,1,0,912.66,0,     ,0
jul-16,ZONAL RIOBAMBA,MORONA SANTIAGO,RIOBAMBA,RIOBAMBA,MICROEMPRESA,146.28,1,1,0,146.28,0,     ,0
jul-16,ZONAL RIOBAMBA,NAPO,EL PUYO,EL PUYO,COMERCIAL,1,1,1,1,0,0,     ,1
